address lng lat
青海玉树州玉树县结古镇 96.98506299183599 33.00743495768875
江苏宿迁宿迁学院 118.30299044484629 33.93655184950844
山东枣庄山亭区环保局 117.46443348279566 35.1052461510171
辽宁铁岭银州路东段 123.85713211189979 42.29629756656794
四川巴中南龛公园 106.75791584175443 31.869189159159985
山东泰安人口学校 117.08941491713698 36.18807775894815
江西九江石化总厂 116.07978203055225 29.747033294998169
山东聊城二轻机 115.98686913929108 36.455828514727979
河北邢台路桥公司 114.52048681294414 37.069531196911999
广西崇左市环保局江州分局 107.38084648037762 22.373925155201499
辽宁大连傅家庄 121.63241474393463 38.87539364327849
江苏吴江教师进修学校 120.64535485295983 31.173407279479926
吉林吉林江北 126.56454398883335 43.87198833435933
辽宁抚顺东洲区 124.02924934123958 41.833588275171127
